gene,symbol,baseMean,HD.mean,Control.mean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000249421.1,ADAMTS19-AS1,4.137099373,2.131137246,4.955859424,-1.03073332,0.41352848,-2.492532851,0.01268356,0.060166043
ENSG00000253251.2,CTC-534A2.2,95.49805376,115.137839,87.48181489,0.373978334,0.150038658,2.492546513,0.012683072,0.060166043
ENSG00000236467.2,RP11-443A13.5,9.968768119,14.52164073,8.110452766,0.742903189,0.29806747,2.492399416,0.012688326,0.06017849
ENSG00000238261.4,RP11-435B5.5,17.58357225,11.64663895,20.00681033,-0.785653988,0.315245906,-2.4921941,0.012695664,0.060203124
ENSG00000227863.2,AC002383.2,2.298290265,1.387393771,2.670084752,-1.041759597,0.41808933,-2.49171534,0.012712788,0.060274151
ENSG00000170122.4,FOXD4,30.90094301,41.19448467,26.69949743,0.532466877,0.213703985,2.491609496,0.012716576,0.060276245
ENSG00000251628.1,RP11-371M22.1,2.413385972,1.140064467,2.933109035,-1.063198008,0.426720224,-2.491557579,0.012718435,0.060276245
ENSG00000262155.1,RP11-266L9.5,23.84216625,15.41405765,27.28221057,-0.699166899,0.280618263,-2.491523152,0.012719668,0.060276245
ENSG00000042493.11,CAPG,519.8572629,597.1695343,488.3012338,0.506492922,0.203348007,2.490769044,0.012746695,0.060394132
ENSG00000156453.9,PCDH1,1470.529609,1191.779125,1584.305317,-0.41960289,0.168471616,-2.490644418,0.012751166,0.060405128
ENSG00000232832.1,LMLN-AS1,1.2929573,0.445942132,1.638677777,-1.167847916,0.468910725,-2.490554926,0.012754378,0.060410154
ENSG00000111596.7,CNOT2,1522.783639,1713.019658,1445.136284,0.226215792,0.090839854,2.490270314,0.012764597,0.060448363
ENSG00000140749.7,IGSF6,38.28517495,52.84174123,32.34371932,0.697263872,0.280019238,2.490057028,0.01277226,0.060472084
ENSG00000189375.6,TBC1D28,3.577304798,1.933228426,4.248356379,-0.908411641,0.364822333,-2.490011053,0.012773912,0.060472084
ENSG00000196876.8,SCN8A,1742.716905,1265.410275,1937.535937,-0.698957886,0.280733285,-2.489757801,0.012783017,0.06050499
ENSG00000163104.13,SMARCAD1,1021.734416,1120.885889,981.264427,0.292352553,0.117428838,2.489614632,0.012788167,0.060519166
ENSG00000035687.9,ADSS,1969.441219,1753.704703,2057.49694,-0.318753533,0.128038048,-2.489521956,0.012791502,0.060524749
ENSG00000174851.10,YIF1A,590.5668232,513.976531,621.828167,-0.253075081,0.101666311,-2.489271802,0.012800506,0.060557154
ENSG00000233936.1,RP11-399H11.2,15.0410362,10.4580756,16.91163236,-0.756680714,0.303997392,-2.489102653,0.012806598,0.060575771
ENSG00000185236.7,RAB11B,4305.652148,3773.78099,4522.742417,-0.262181623,0.105337063,-2.4889779,0.012811093,0.060586827
ENSG00000140323.4,DISP2,864.2074002,686.7405304,936.6428572,-0.48432667,0.19468429,-2.487754256,0.012855253,0.060785435
ENSG00000125814.13,NAPB,19833.63001,16770.94003,21083.70755,-0.410773543,0.165124342,-2.487661949,0.012858589,0.060790978
ENSG00000171792.5,RHNO1,493.3771327,466.6169932,504.2996387,-0.207846282,0.083588072,-2.486554319,0.012898688,0.060970286
ENSG00000100055.16,CYTH4,177.852929,206.615425,166.1131347,0.625806941,0.251697613,2.486344363,0.012906301,0.060985746
ENSG00000154258.12,ABCA9,506.655064,574.4377029,478.9886808,0.326020216,0.131122244,2.486383737,0.012904873,0.060985746
ENSG00000142230.7,SAE1,2708.745192,2596.704636,2754.476032,-0.227894476,0.091683275,-2.485671202,0.012930737,0.061086313
ENSG00000261773.1,WI2-89031B12.1,14.85399326,19.23559439,13.06558463,0.649352242,0.261241648,2.485638281,0.012931933,0.061086313
ENSG00000136238.13,RAC1,10224.78914,9943.010408,10339.80087,-0.168314887,0.067723049,-2.485341249,0.01294273,0.061125152
ENSG00000226363.3,AC009336.24,8.300192997,3.618750333,10.21098592,-1.00975568,0.406292516,-2.485292343,0.012944508,0.061125152
ENSG00000169180.7,XPO6,3204.189957,2743.284254,3392.314733,-0.253076162,0.101839963,-2.485037854,0.012953766,0.061158585
ENSG00000086159.8,AQP6,83.59239854,101.9569865,76.09664834,0.52558541,0.211512527,2.484890218,0.012959139,0.061170848
ENSG00000228528.1,AC068057.1,38.61729203,48.17762011,34.7151173,0.436034947,0.175477596,2.48484682,0.012960719,0.061170848
ENSG00000156990.10,RPUSD3,899.8338126,872.9739825,910.7970085,-0.203910358,0.082068937,-2.484622878,0.012968874,0.061188972
ENSG00000235716.1,KRT18P46,1.120576915,0.495759429,1.37560446,-1.167510345,0.469894606,-2.484621725,0.012968916,0.061188972
ENSG00000094804.5,CDC6,121.0366881,158.7086729,105.6603677,0.425025366,0.17107578,2.484427454,0.012975994,0.061212085
ENSG00000141028.5,CDRT15P1,5.429667273,7.681890931,4.510392311,0.841766771,0.338862457,2.484095695,0.01298809,0.061258856
ENSG00000251402.2,FAM90A25P,7.528104197,3.91624978,9.00233049,-0.879117793,0.353932982,-2.483853834,0.012996914,0.061290183
ENSG00000188779.6,SKOR1,87.85236721,60.6258733,98.96522187,-0.556978076,0.224254875,-2.483683243,0.013003141,0.061309255
ENSG00000269967.1,RP11-84A19.4,5.975965779,7.336261082,5.420743206,0.862833657,0.347443519,2.483378191,0.013014284,0.061351491
ENSG00000073737.12,DHRS9,58.58843694,96.7256245,43.02223793,0.779641987,0.313952713,2.483310243,0.013016766,0.061352898
ENSG00000257568.1,RP11-863H1.1,1.06257564,0.347015943,1.354640822,-1.187845532,0.47837751,-2.48307144,0.013025496,0.061383744
ENSG00000137959.10,IFI44L,220.3723796,174.0375852,239.2845405,-0.58835296,0.236960892,-2.482911655,0.01303134,0.061400982
ENSG00000198042.6,MAK16,444.86927,419.313957,455.30001,-0.216505568,0.087206795,-2.48266856,0.013040236,0.061424272
ENSG00000224956.5,RP11-206L10.1,41.80202144,33.11226193,45.34886206,-0.49472305,0.199271603,-2.48265705,0.013040657,0.061424272
ENSG00000085832.12,EPS15,7130.11674,6585.561041,7352.384372,-0.252242472,0.101613548,-2.482370475,0.013051151,0.061463392
ENSG00000250661.1,NA,2.299080259,3.470569454,1.820921404,0.983989951,0.396425719,2.482154675,0.013059058,0.061490319
ENSG00000119723.11,COQ6,381.0707254,344.7774191,395.8843198,-0.185478036,0.074727485,-2.482059121,0.01306256,0.061496501
ENSG00000271344.1,RP11-274B21.9,189.4014222,235.2917221,170.6706875,0.492970846,0.198625633,2.481909504,0.013068046,0.061512017
ENSG00000105647.9,PIK3R2,84.03340688,109.5987818,73.59855996,0.492559457,0.198487739,2.481561127,0.013080827,0.061551549
ENSG00000204033.5,LRIT2,29.99674819,37.07845076,27.10625735,0.528609545,0.213013315,2.481579825,0.013080141,0.061551549
ENSG00000228793.1,RP1-223B1.1,58.89483483,27.55773381,71.68548831,-0.868403547,0.349961804,-2.481423792,0.013085869,0.061564958
ENSG00000119927.9,GPAM,1044.245273,1187.271331,985.86729,0.434873766,0.175269645,2.48116989,0.013095194,0.061594012
ENSG00000184144.5,CNTN2,9876.411356,6408.141011,11292.0319,-0.627293084,0.252824924,-2.481136247,0.01309643,0.061594012
ENSG00000152292.12,SH2D6,71.38524581,78.62056192,68.43205556,0.485273988,0.195634325,2.480515566,0.013119254,0.061680695
ENSG00000269908.1,RP11-1406H17.1,77.87460945,103.4065057,67.4534273,0.545744171,0.220011152,2.480529588,0.013118738,0.061680695
ENSG00000210709.1,RNU6ATAC3P,1.278490583,0.396517613,1.63847955,-1.150003664,0.463690342,-2.480111317,0.013134137,0.061740337
ENSG00000101079.16,NDRG3,6453.925523,5759.094225,6737.530134,-0.303241802,0.122279456,-2.479908002,0.013141628,0.06174455
ENSG00000103335.15,PIEZO1,1015.324245,1054.906488,999.1682267,0.410589947,0.165565643,2.479922404,0.013141098,0.06174455
ENSG00000232539.1,LINC00945,3.146201992,1.437401867,3.843671431,-1.043200989,0.420641287,-2.480025192,0.01313731,0.06174455
ENSG00000255629.1,RP11-196H14.3,2.068476999,3.370761074,1.536932479,1.018903183,0.410889055,2.479752553,0.013147359,0.061761141
ENSG00000115977.13,AAK1,912.1498361,709.0201636,995.0599064,-0.614663218,0.247883874,-2.479641811,0.013151442,0.061769993
ENSG00000139572.3,GPR84,18.77572851,18.7871972,18.77104742,0.784070853,0.316236387,2.479382147,0.013161022,0.06178399
ENSG00000165685.4,TMEM52B,34.18885598,26.66783799,37.25865924,-0.61234325,0.246963757,-2.479486287,0.013157179,0.06178399
ENSG00000185009.8,AP3M1,719.4312161,795.5506317,688.3620669,0.243610915,0.098252331,2.47944159,0.013158828,0.06178399
ENSG00000258039.2,RP11-406H4.1,2.241420112,0.743153998,2.852957301,-1.10898855,0.447349412,-2.479020917,0.013174358,0.061836262
ENSG00000176894.5,PXMP2,268.13552,323.0938098,245.7035649,0.28040129,0.113147338,2.478196082,0.013204855,0.061969052
ENSG00000198756.6,COLGALT2,1914.608534,1601.548571,2042.388111,-0.321674957,0.129814689,-2.477955,0.013213781,0.062000579
ENSG00000175054.10,ATR,785.4371587,690.4195609,824.2198516,-0.246860313,0.099630767,-2.477751808,0.013221308,0.062025534
ENSG00000092036.12,HAUS4,214.5941779,234.4405665,206.4936111,0.358309861,0.144652721,2.477035066,0.013247889,0.062139854
ENSG00000144649.4,FAM198A,219.6797412,229.7054379,215.5876201,0.448626937,0.181185622,2.476062571,0.01328403,0.062298971
ENSG00000183248.7,CTD-3193O13.9,1838.917417,1398.011906,2018.87885,-0.497822902,0.201067482,-2.475899622,0.013290094,0.062317005
ENSG00000136856.13,SLC2A8,720.1065413,650.5599756,748.4928947,-0.261403505,0.105583048,-2.475809421,0.013293452,0.062322346
ENSG00000232027.2,RP11-275F13.3,0.861945139,1.536700974,0.586534594,1.136618333,0.459142194,2.475525771,0.013304016,0.062361465
ENSG00000104879.4,CKM,3.606164192,4.609142205,3.196785411,0.926359069,0.374234295,2.475345208,0.013310745,0.062381845
ENSG00000259181.1,RP11-463I20.3,0.747072675,0.24782359,0.950847812,-1.204089823,0.486443958,-2.475289915,0.013312806,0.062381845
ENSG00000258162.1,RP11-315E17.1,7.741465088,4.311687104,9.141374469,-0.861778337,0.348199862,-2.474953127,0.013325366,0.062430286
ENSG00000225783.2,MIAT,17605.29838,13218.12304,19395.98219,-0.467611797,0.188961774,-2.474637002,0.013337166,0.062475145
ENSG00000171811.8,TTC40,453.3391217,369.2446145,487.6634103,-0.407167993,0.16456757,-2.474169074,0.013354648,0.062546606
ENSG00000100079.5,LGALS2,2.628644418,1.536720957,3.074327463,-1.000630238,0.40450251,-2.473730603,0.013371048,0.0626016
ENSG00000126822.11,PLEKHG3,2290.422473,1375.567427,2663.832695,-0.628676386,0.254152693,-2.473616859,0.013375305,0.0626016
ENSG00000131738.5,KRT33B,6.507753599,4.064401381,7.505040219,-0.878666214,0.355202508,-2.473704984,0.013372007,0.0626016
ENSG00000170571.7,EMB,261.7798265,310.5254819,241.8836406,0.395254034,0.159785114,2.473659931,0.013373693,0.0626016
ENSG00000026652.9,AGPAT4,2588.548147,2038.01924,2813.253823,-0.402331056,0.16269173,-2.472965628,0.013399703,0.062705341
ENSG00000164675.6,IQUB,22.12059705,25.82365313,20.60914559,0.692555593,0.280060495,2.472878554,0.013402968,0.062710172
ENSG00000112695.7,COX7A2,2947.133508,2822.396052,2998.046755,-0.259835487,0.105086064,-2.472597016,0.01341353,0.062731349
ENSG00000159251.6,ACTC1,132.6800287,120.3030943,137.7318387,-0.515288365,0.208394019,-2.472663882,0.013411021,0.062731349
ENSG00000162139.5,NEU3,136.151189,101.0558821,150.4758041,-0.606880617,0.245444348,-2.472579312,0.013414194,0.062731349
ENSG00000169251.8,NMD3,962.1907313,1052.574073,925.2995713,0.243230144,0.098380942,2.472329896,0.013423558,0.062764687
ENSG00000116406.14,EDEM3,1492.654878,1658.152822,1425.104697,0.262740264,0.106278968,2.472175526,0.013429356,0.062781346
ENSG00000152127.4,MGAT5,2819.591029,2503.281894,2948.696798,-0.238439711,0.096453824,-2.47206074,0.013433669,0.062791057
ENSG00000228804.1,RP11-211G3.3,2.800592066,4.063896824,2.28495747,1.010196992,0.408683757,2.471830537,0.013442322,0.062806063
ENSG00000231133.1,HAR1B,59.57737306,53.03949176,62.24589604,-0.490118556,0.198284318,-2.471796873,0.013443588,0.062806063
ENSG00000232554.4,RSU1P2,0.991280274,0.347093602,1.254213609,-1.194836086,0.48337347,-2.471869395,0.013440861,0.062806063
ENSG00000234200.1,U82671.8,1.220976818,0.495753774,1.516986223,-1.13409429,0.458854984,-2.471574528,0.013451951,0.062824234
ENSG00000252461.1,SNORA43,0.905012914,1.536249854,0.647365183,1.150467171,0.465475345,2.471596362,0.013451129,0.062824234
ENSG00000226180.2,AC010536.1,32.63728263,22.94712344,36.59244964,-0.545971921,0.220907877,-2.471491409,0.013455078,0.062828394
ENSG00000168539.3,CHRM1,2387.786546,1923.26024,2577.38912,-0.55846545,0.225969401,-2.471420673,0.01345774,0.062830379
ENSG00000243433.1,RP11-148K1.10,9.76782208,6.096425038,11.26635148,-0.691333538,0.279755286,-2.471208135,0.013465742,0.062857287
ENSG00000245750.3,RP11-279F6.1,42.33506839,39.35521546,43.55133489,-0.315599454,0.127726709,-2.47089631,0.013477489,0.062901668
ENSG00000106772.13,PRUNE2,6485.858747,5297.220042,6971.017402,-0.374207376,0.151463496,-2.470610981,0.013488246,0.062941413
ENSG00000264329.1,MIR3911,58.5189587,33.25609733,68.83033068,-0.62682204,0.253723848,-2.470489251,0.013492837,0.062952379
ENSG00000147485.8,PXDNL,32.05076818,27.01367265,34.10672554,-0.464367518,0.187975419,-2.470362993,0.013497601,0.062964146
ENSG00000213626.7,LBH,213.4260101,179.9514568,227.0890931,-0.559022591,0.226320208,-2.4700516,0.013509356,0.063008518
ENSG00000156486.7,KCNS2,467.7319655,394.0406592,497.8100497,-0.560925821,0.227135555,-2.469564137,0.013527777,0.063083955
ENSG00000225180.2,AATK-AS1,12.97059518,9.616883777,14.33945698,-0.594583357,0.240788943,-2.469313372,0.013537261,0.063117705
ENSG00000204531.10,POU5F1,18.23094178,23.00169373,16.28369608,0.617718481,0.250165844,2.469235891,0.013540193,0.063120896
ENSG00000167612.8,ANKRD33,3.979870343,2.528481257,4.572274051,-1.071885395,0.434137815,-2.468997995,0.013549198,0.063152393
ENSG00000254423.1,RP11-351I21.7,1.335591477,0.346847567,1.73916042,-1.193913663,0.483618227,-2.468711056,0.013560066,0.063192563
ENSG00000147432.2,CHRNB3,21.6955925,13.72930073,24.94714017,-0.781893272,0.316766434,-2.46835898,0.013573412,0.063235185
ENSG00000176697.14,BDNF,300.9683472,233.9068646,328.3403809,-0.590891216,0.23938703,-2.468351001,0.013573715,0.063235185
ENSG00000254481.1,PTP4A2P2,9.409268978,7.485936182,10.19430277,-0.757523328,0.306908178,-2.468240932,0.01357789,0.063244144
ENSG00000150459.7,SAP18,4174.539333,4065.078125,4219.217377,-0.165057002,0.066890323,-2.467576689,0.013603108,0.063351101
ENSG00000096080.7,MRPS18A,337.4188816,314.804526,346.6492308,-0.236937532,0.096023219,-2.467502497,0.013605927,0.063353727
ENSG00000251535.1,RP11-478C6.1,1.421759669,0.545390982,1.779461174,-1.125924708,0.456326061,-2.467368851,0.013611007,0.063366875
ENSG00000152931.6,PART1,329.0567959,264.6174053,355.358588,-0.57844799,0.234450448,-2.467250519,0.013615506,0.063377316
ENSG00000125084.7,WNT1,52.06198369,32.2658791,60.14202639,-0.791146043,0.320670643,-2.46716081,0.013618918,0.063380983
ENSG00000229356.1,LRRC3-AS1,7.256249004,10.85727788,5.786441299,0.763189258,0.309345309,2.467111142,0.013620807,0.063380983
ENSG00000120729.5,MYOT,172.0907052,225.3530548,150.3509707,0.570287031,0.231183851,2.466811705,0.013632202,0.063423499
ENSG00000163491.12,NEK10,160.4508174,131.8825827,172.1113214,-0.534054183,0.216538874,-2.466320124,0.013650927,0.063500098
ENSG00000130803.10,ZNF317,806.8045154,856.4658668,786.534576,0.16779414,0.068039851,2.466115637,0.013658723,0.063525841
ENSG00000124003.9,MOGAT1,3.103194443,4.41177962,2.569078044,0.927324297,0.376061649,2.465883716,0.01366757,0.063556462
ENSG00000105278.6,ZFR2,980.5441251,779.0797091,1062.774499,-0.43243646,0.175380236,-2.465708061,0.013674273,0.063577109
ENSG00000249609.1,RP11-635L1.3,4.827501621,3.569391884,5.341015799,-0.792006611,0.321220463,-2.465616927,0.013677753,0.06358276
ENSG00000160688.14,FLAD1,593.9430797,561.5830037,607.151274,-0.180615849,0.073257446,-2.465494765,0.013682417,0.06359392
ENSG00000059728.6,MXD1,762.0808084,819.4396704,738.669028,0.237709541,0.096421117,2.465326554,0.013688843,0.063602736
ENSG00000234698.1,RP11-112L6.2,1.436289501,0.544977879,1.800090163,-1.127481973,0.457333112,-2.465340781,0.0136883,0.063602736
ENSG00000157796.13,WDR19,1548.568537,1661.890784,1502.314559,0.227231542,0.092173569,2.465257051,0.013691499,0.063604554
ENSG00000141526.10,SLC16A3,261.7967491,293.7464669,248.756048,0.545570456,0.221321425,2.465059392,0.013699054,0.063629128
ENSG00000183908.5,LRRC55,303.7679804,214.6564588,340.1400301,-0.5663924,0.229795071,-2.464771753,0.013710056,0.063669697
ENSG00000258404.1,RP11-1029J19.5,3.620513215,2.280122266,4.167611562,-0.985043304,0.39973524,-2.464239342,0.013730439,0.063753818
ENSG00000159176.9,CSRP1,17141.33059,19178.44149,16309.85675,0.429058575,0.174120196,2.464151691,0.013733797,0.063758871
ENSG00000258611.2,RP11-368J22.2,2.815878253,1.586108783,3.317824975,-0.977749424,0.396802512,-2.464070651,0.013736903,0.06376275
ENSG00000148730.6,EIF4EBP2,2867.873168,3122.596827,2763.904328,0.277966809,0.112822996,2.463742495,0.013749485,0.063810607
ENSG00000182782.7,HCAR2,3.304495938,5.997807069,2.205185273,1.075084452,0.436393845,2.463564656,0.013756308,0.063814184
ENSG00000198858.5,R3HDM4,1489.203303,1427.942278,1514.207803,-0.220484878,0.089496341,-2.463618893,0.013754227,0.063814184
ENSG00000263899.1,RP11-214C8.5,139.8887362,151.22883,135.2601265,0.316365729,0.128418909,2.463544751,0.013757072,0.063814184
ENSG00000175166.12,PSMD2,4548.635328,4218.182921,4683.513862,-0.214692788,0.087162575,-2.463130409,0.013772981,0.063877431
ENSG00000258859.1,RP11-594C13.1,45.58550213,34.09906712,50.27384295,-0.717009439,0.291109324,-2.463024646,0.013777045,0.063885727
ENSG00000127990.11,SGCE,1191.818632,1327.034324,1136.628554,0.232681104,0.094476416,2.462848539,0.013783813,0.063903137
ENSG00000204619.3,PPP1R11,2125.329891,2056.552921,2153.402124,-0.195253975,0.079281019,-2.462808577,0.013785349,0.063903137
ENSG00000132031.8,MATN3,126.6544819,161.3948936,112.474722,0.590642006,0.239846291,2.462585535,0.013793927,0.063932346
ENSG00000103197.12,TSC2,3162.440019,2548.143695,3413.173213,-0.333679215,0.135518422,-2.462242475,0.013807129,0.06395231
ENSG00000167768.4,KRT1,3.07397584,1.437492745,3.741928123,-1.104820709,0.448706858,-2.462232723,0.013807504,0.06395231
ENSG00000169131.6,ZNF354A,489.9687442,548.6202185,466.0293669,0.21086637,0.085642218,2.462177806,0.013809619,0.06395231
ENSG00000243244.1,STON1,87.02151316,98.38147652,82.38479342,0.531209801,0.215742919,2.46223516,0.01380741,0.06395231
ENSG00000257453.1,RP11-290L1.3,1.522867532,2.428533831,1.153207819,1.007405175,0.409144777,2.462221763,0.013807926,0.06395231
ENSG00000029725.12,RABEP1,4219.284806,4073.787155,4278.671603,-0.183118461,0.074387539,-2.461681931,0.013828724,0.06400644
ENSG00000074527.7,NTN4,965.3162657,810.5800156,1028.473919,-0.439060949,0.178362998,-2.461614533,0.013831323,0.06400644
ENSG00000101104.8,PABPC1L,307.1807406,326.8796699,299.1403613,0.311560482,0.126569373,2.461578777,0.013832702,0.06400644
ENSG00000166377.15,ATP9B,715.5867261,626.4615905,751.9643325,-0.259616802,0.105464411,-2.461653162,0.013829833,0.06400644
ENSG00000174109.3,C16orf91,317.8444842,298.2500115,325.8422282,-0.240079782,0.097522628,-2.46178541,0.013824735,0.06400644
ENSG00000230537.1,RP11-305L7.1,22.98481514,30.88380812,19.76073637,0.564777157,0.229472095,2.461201909,0.013847241,0.064063164
ENSG00000100376.7,FAM118A,950.3627893,1129.134757,877.3946392,0.523598729,0.212757934,2.461006836,0.013854773,0.06408745
ENSG00000105852.6,PON3,44.03676172,55.81976278,39.22737353,0.538482186,0.218822866,2.460813151,0.013862254,0.064100943
ENSG00000229191.1,RP11-168O16.1,18.43011607,16.4059151,19.25632055,-0.550206711,0.223582348,-2.46086829,0.013860124,0.064100943
ENSG00000241345.1,RP4-630C24.3,30.90527556,17.29771992,36.4593799,-0.826840412,0.3360216,-2.460676374,0.013867539,0.064114827
ENSG00000117308.10,GALE,530.5478889,467.5724323,556.2521569,-0.284030692,0.115436752,-2.460487567,0.013874838,0.064138014
ENSG00000230839.1,RP5-968J1.1,54.75152683,64.58213048,50.73903555,0.453406647,0.184281317,2.460404855,0.013878036,0.064142243
ENSG00000214595.7,EML6,905.1707473,776.8974375,957.5272002,-0.282402544,0.114789419,-2.460179229,0.013886765,0.064172024
